pert_iname,indication,drugbank_id
losartan,Coronavirus Infections,DB00678
losartan,"Renal Insufficiency, Chronic",DB00678
losartan,Cerebral Small Vessel Diseases,DB00678
losartan,Wounds and Injuries,DB00678
losartan,Dyslipidemias,DB00678
losartan,Inflammation,DB00678
losartan,Severe Acute Respiratory Syndrome,DB00678
losartan,Cystic Fibrosis,DB00678
losartan,Proteinuria,DB00678
losartan,Liver Diseases,DB00678
losartan,Heart Failure,DB00678
losartan,Osteoarthritis,DB00678
losartan,"Osteoarthritis, Knee",DB00678
losartan,Glioblastoma,DB00678
losartan,Postural Orthostatic Tachycardia Syndrome,DB00678
losartan,Tachycardia,DB00678
losartan,Lung Neoplasms,DB00678
losartan,Atrial Fibrillation,DB00678
losartan,Multiple System Atrophy,DB00678
losartan,Shy-Drager Syndrome,DB00678
losartan,Pure Autonomic Failure,DB00678
losartan,Melanoma,DB00678
losartan,Pre-Eclampsia,DB00678
losartan,"Diabetes Mellitus, Type 1",DB00678
losartan,Cardiomyopathies,DB00678
losartan,"Cardiomyopathy, Hypertrophic",DB00678
losartan,Hypertrophy,DB00678
losartan,Dementia,DB00678
losartan,Cognitive Dysfunction,DB00678
losartan,Hyperlipoproteinemias,DB00678
losartan,Renal Insufficiency,DB00678
losartan,"Hypertrophy, Left Ventricular",DB00678
losartan,Overweight,DB00678
losartan,Diabetic Nephropathies,DB00678
losartan,"Hyperoxaluria, Primary",DB00678
losartan,Neurilemmoma,DB00678
losartan,Neuroma,DB00678
losartan,"Neuroma, Acoustic",DB00678
losartan,Pulmonary Fibrosis,DB00678
losartan,Albinism,DB00678
losartan,Hermanski-Pudlak Syndrome,DB00678
losartan,"Albinism, Oculocutaneous",DB00678
losartan,Platelet Storage Pool Deficiency,DB00678
losartan,Metabolic Diseases,DB00678
losartan,Stroke,DB00678
losartan,Ischemic Stroke,DB00678
losartan,Thrombocytosis,DB00678
losartan,"Lymphoma, Non-Hodgkin",DB00678
losartan,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB00678
losartan,"Leukemia, Lymphoid",DB00678
losartan,"Leukemia, Lymphocytic, Chronic, B-Cell",DB00678
losartan,Hodgkin Disease,DB00678
losartan,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",DB00678
losartan,Hematologic Neoplasms,DB00678
losartan,Breast Neoplasms,DB00678
losartan,"Leukemia, Myelomonocytic, Chronic",DB00678
losartan,"Leukemia, Myelomonocytic, Juvenile",DB00678
losartan,"Leukemia, Myeloid, Chronic-Phase",DB00678
losartan,"Leukemia, Myeloid, Accelerated Phase",DB00678
losartan,"Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative",DB00678
losartan,Blast Crisis,DB00678
losartan,Myelodysplastic Syndromes,DB00678
losartan,Primary Myelofibrosis,DB00678
losartan,Myeloproliferative Disorders,DB00678
losartan,Myelodysplastic-Myeloproliferative Diseases,DB00678
losartan,Recurrence,DB00678
losartan,Lymphoma,DB00678
losartan,Carcinoma,DB00678
losartan,Leukemia,DB00678
losartan,Neoplasms,DB00678
losartan,"Leukemia, Myeloid",DB00678
losartan,Multiple Myeloma,DB00678
losartan,"Neoplasms, Plasma Cell",DB00678
losartan,"Leukemia, Myeloid, Acute",DB00678
losartan,Preleukemia,DB00678
losartan,"Diabetes Mellitus, Type 2",DB00678
losartan,Diabetes Mellitus,DB00678
losartan,Prehypertension,DB00678
losartan,Prediabetic State,DB00678
losartan,Respiratory Distress Syndrome,DB00678
losartan,"Respiratory Distress Syndrome, Newborn",DB00678
losartan,Acute Lung Injury,DB00678
losartan,"Glomerulosclerosis, Focal Segmental",DB00678
losartan,Idiopathic Pulmonary Fibrosis,DB00678
losartan,Ventricular Dysfunction,DB00678
losartan,Tetralogy of Fallot,DB00678
losartan,"Heart Defects, Congenital",DB00678
losartan,"Ventricular Dysfunction, Right",DB00678
losartan,Congenital Abnormalities,DB00678
losartan,Alzheimer Disease,DB00678
losartan,Aortic Valve Insufficiency,DB00678
losartan,Hyperkalemia,DB00678
losartan,"Stress Disorders, Traumatic",DB00678
losartan,"Stress Disorders, Post-Traumatic",DB00678
losartan,Osteochondrodysplasias,DB00678
losartan,Mucopolysaccharidoses,DB00678
losartan,Mucopolysaccharidosis VI,DB00678
losartan,Mucopolysaccharidosis IV,DB00678
losartan,Peripheral Arterial Disease,DB00678
losartan,Peripheral Vascular Diseases,DB00678
losartan,Osteosarcoma,DB00678
losartan,Metabolic Syndrome,DB00678
losartan,"Stenosis, Pulmonary Vein",DB00678
losartan,"Constriction, Pathologic",DB00678
losartan,Brain Neoplasms,DB00678
losartan,Macular Edema,DB00678
losartan,Edema,DB00678
losartan,Apnea,DB00678
losartan,Sleep Apnea Syndromes,DB00678
losartan,"Sleep Apnea, Obstructive",DB00678
losartan,Arteriovenous Fistula,DB00678
losartan,Fistula,DB00678
losartan,"Glomerulonephritis, IGA",DB00678
loxoprofen,Intervertebral Disc Displacement,DB09212
loxoprofen,Radiculopathy,DB09212
loxoprofen,Arthritis,DB09212
loxoprofen,"Arthritis, Rheumatoid",DB09212
loxoprofen,Back Pain,DB09212
loxoprofen,Low Back Pain,DB09212
loxoprofen,Infections,DB09212
loxoprofen,Respiratory Tract Infections,DB09212
loxoprofen,Neck Pain,DB09212
loxoprofen,Myalgia,DB09212
loxoprofen,Wounds and Injuries,DB09212
luliconazole,Onychomycosis,DB08933
luliconazole,Tinea,DB08933
luliconazole,Tinea Pedis,DB08933
lurasidone,Schizophrenia,DB08815
lurasidone,Autistic Disorder,DB08815
lurasidone,Bipolar Disorder,DB08815
lurasidone,Depression,DB08815
lurasidone,Depressive Disorder,DB08815
lurasidone,Psychotic Disorders,DB08815
lurasidone,Suicidal Ideation,DB08815
lurasidone,Suicide,DB08815
lurasidone,"Suicide, Attempted",DB08815
lurasidone,Mental Disorders,DB08815
lurasidone,"Depressive Disorder, Major",DB08815
lurasidone,Disease,DB08815
lurasidone,Cognitive Dysfunction,DB08815
lurasidone,Mood Disorders,DB08815
lurasidone,Asperger Syndrome,DB08815
lurasidone,Developmental Disabilities,DB08815
lurasidone,"Child Development Disorders, Pervasive",DB08815
macitentan,Pulmonary Arterial Hypertension,DB08932
macitentan,Hypertension,DB08932
macitentan,Familial Primary Pulmonary Hypertension,DB08932
macitentan,"Hypertension, Pulmonary",DB08932
macitentan,Glioblastoma,DB08932
macitentan,Heart Diseases,DB08932
macitentan,"Heart Defects, Congenital",DB08932
macitentan,"Anemia, Sickle Cell",DB08932
macitentan,Pulmonary Fibrosis,DB08932
macitentan,Idiopathic Pulmonary Fibrosis,DB08932
macitentan,Fibrosis,DB08932
macitentan,Ventricular Dysfunction,DB08932
macitentan,"Ventricular Dysfunction, Left",DB08932
macitentan,Lung Diseases,DB08932
macitentan,"Lung Diseases, Interstitial",DB08932
macitentan,"Scleroderma, Systemic",DB08932
macitentan,"Scleroderma, Diffuse",DB08932
macitentan,"Scleroderma, Localized",DB08932
macitentan,Heart Failure,DB08932
macitentan,Vascular Diseases,DB08932
macitentan,Ulcer,DB08932
macitentan,Sclerosis,DB08932
macitentan,Skin Ulcer,DB08932
macitentan,Chronic Disease,DB08932
macitentan,Eisenmenger Complex,DB08932
mannitol-D,Liver Diseases,DB01638
mannitol-D,Fatty Liver,DB01638
mannitol-D,Non-alcoholic Fatty Liver Disease,DB01638
mannitol-D,Dental Caries,DB01638
mannitol-D,Parkinson Disease,DB01638
mannitol-D,Alzheimer Disease,DB01638
mannitol-D,Cumulative Trauma Disorders,DB01638
mannitol-D,COVID-19,DB01638
mannitol-D,Hyperkalemia,DB01638
mannitol-D,Constipation,DB01638
mannitol-D,Acute Pain,DB01638
mannitol-D,Bacterial Infections,DB01638
mannitol-D,Osteoarthritis,DB01638
mannitol-D,"Osteoarthritis, Knee",DB01638
mannitol-D,Charcot-Marie-Tooth Disease,DB01638
mannitol-D,Nerve Compression Syndromes,DB01638
mannitol-D,Hereditary Sensory and Motor Neuropathy,DB01638
mannitol-D,Tooth Diseases,DB01638
mannitol-D,Anemia,DB01638
mannitol-D,"Anemia, Iron-Deficiency",DB01638
maprotiline,Glioblastoma,DB00934
maprotiline,Disease,DB00934
maprotiline,Psychophysiologic Disorders,DB00934
maprotiline,Schizophrenia,DB00934
maprotiline,Anxiety Disorders,DB00934
maprotiline,Somatoform Disorders,DB00934
maribavir,Cytomegalovirus Infections,DB06234
maribavir,Infections,DB06234
maribavir,Communicable Diseases,DB06234
marimastat,Breast Neoplasms,DB00786
marimastat,Lung Neoplasms,DB00786
marimastat,Small Cell Lung Carcinoma,DB00786
marimastat,Vascular Malformations,DB00786
marimastat,Congenital Abnormalities,DB00786
mazindol,Narcolepsy,DB00579
mazindol,Cataplexy,DB00579
mazindol,Disorders of Excessive Somnolence,DB00579
mazindol,Sleepiness,DB00579
mazindol,Cocaine-Related Disorders,DB00579
mazindol,Hyperkinesis,DB00579
mazindol,Attention Deficit Disorder with Hyperactivity,DB00579
mebendazole,Infections,DB00643
mebendazole,Communicable Diseases,DB00643
mebendazole,Helminthiasis,DB00643
mebendazole,Colorectal Neoplasms,DB00643
mebendazole,Glioma,DB00643
mebendazole,Glioblastoma,DB00643
mebendazole,Astrocytoma,DB00643
mebendazole,Gliosarcoma,DB00643
mebendazole,Diffuse Intrinsic Pontine Glioma,DB00643
mebendazole,Optic Nerve Glioma,DB00643
mebendazole,Hookworm Infections,DB00643
mebendazole,Ancylostomiasis,DB00643
mebendazole,Anemia,DB00643
mebendazole,Pruritus Ani,DB00643
mebendazole,Pruritus,DB00643
mebendazole,Breast Neoplasms,DB00643
mebendazole,Lung Neoplasms,DB00643
mebendazole,Neoplasms,DB00643
mebendazole,Melanoma,DB00643
mebendazole,Adenocarcinoma,DB00643
mebendazole,Sarcoma,DB00643
mebendazole,Esophageal Neoplasms,DB00643
mebendazole,Nervous System Neoplasms,DB00643
mebendazole,Central Nervous System Neoplasms,DB00643
mebendazole,Carcinoma,DB00643
mebendazole,"Neoplasms, Unknown Primary",DB00643
mebendazole,Gastrointestinal Neoplasms,DB00643
mebendazole,Medulloblastoma,DB00643
mebendazole,Oligodendroglioma,DB00643
mebendazole,Brain Stem Neoplasms,DB00643
mebendazole,Birth Weight,DB00643
mecamylamine,Cognitive Dysfunction,DB00657
mecamylamine,Orthostatic Intolerance,DB00657
mecamylamine,Tachycardia,DB00657
mecamylamine,Alcoholism,DB00657
mecamylamine,Macular Degeneration,DB00657
mecamylamine,Depressive Disorder,DB00657
mecamylamine,Depression,DB00657
mecamylamine,Disease,DB00657
mecamylamine,"Depressive Disorder, Major",DB00657
mecamylamine,Autistic Disorder,DB00657
mecamylamine,Developmental Disabilities,DB00657
mecamylamine,Autism Spectrum Disorder,DB00657
mecamylamine,"Child Development Disorders, Pervasive",DB00657
meclizine,Carcinoma,DB00737
meclizine,"Carcinoma, Hepatocellular",DB00737
meclizine,Vertigo,DB00737
meclizine,Dizziness,DB00737
meclofenamic-acid,Disease,DB00939
meclofenamic-acid,Schizophrenia,DB00939
meclofenamic-acid,Bipolar Disorder,DB00939
meclofenamic-acid,Mental Disorders,DB00939
meclofenamic-acid,Psychotic Disorders,DB00939
mefloquine,Malaria,DB00358
mefloquine,"Malaria, Falciparum",DB00358
mefloquine,"Pneumonia, Viral",DB00358
mefloquine,Respiratory Insufficiency,DB00358
mefloquine,Parasitemia,DB00358
mefloquine,Schistosomiasis,DB00358
mefloquine,Schistosomiasis haematobia,DB00358
mefloquine,Glioblastoma,DB00358
mefloquine,Gliosarcoma,DB00358
mefloquine,Disease Susceptibility,DB00358
mefloquine,"Leukoencephalopathy, Progressive Multifocal",DB00358
mefloquine,Leukoencephalopathies,DB00358
mefloquine,Alzheimer Disease,DB00358
mefloquine,Infections,DB00358
mefloquine,COVID-19,DB00358
melatonin,Altitude Sickness,DB01065
melatonin,Hypoxia,DB01065
melatonin,Cognitive Dysfunction,DB01065
melatonin,Breast Neoplasms,DB01065
melatonin,Sepsis,DB01065
melatonin,Toxemia,DB01065
melatonin,Neonatal Sepsis,DB01065
melatonin,Sleep Wake Disorders,DB01065
melatonin,Parasomnias,DB01065
melatonin,Dyssomnias,DB01065
melatonin,Sleep Initiation and Maintenance Disorders,DB01065
melatonin,Autistic Disorder,DB01065
melatonin,Blindness,DB01065
melatonin,"Sleep Disorders, Circadian Rhythm",DB01065
melatonin,Reperfusion Injury,DB01065
melatonin,Ischemia,DB01065
melatonin,Wounds and Injuries,DB01065
melatonin,Periodontitis,DB01065
melatonin,Periodontal Diseases,DB01065
melatonin,Migraine Disorders,DB01065
melatonin,Delirium,DB01065
melatonin,Emergence Delirium,DB01065
melatonin,Retrognathia,DB01065
melatonin,Prognathism,DB01065
melatonin,Brain Diseases,DB01065
melatonin,Brain Ischemia,DB01065
melatonin,"Hypoxia-Ischemia, Brain",DB01065
melatonin,Hypothermia,DB01065
melatonin,"Tooth, Impacted",DB01065
melatonin,Parkinson Disease,DB01065
melatonin,Epilepsy,DB01065
melatonin,Autism Spectrum Disorder,DB01065
melatonin,Brain Injuries,DB01065
melatonin,"Brain Injuries, Traumatic",DB01065
melatonin,Critical Illness,DB01065
melatonin,Alveolar Bone Loss,DB01065
melatonin,Irritable Bowel Syndrome,DB01065
melatonin,Syndrome,DB01065
melatonin,Metabolic Diseases,DB01065
melatonin,Glucose Metabolism Disorders,DB01065
melatonin,Stroke,DB01065
melatonin,Orthostatic Intolerance,DB01065
melatonin,Tachycardia,DB01065
melatonin,COVID-19,DB01065
melatonin,Coronavirus Infections,DB01065
melatonin,Nervous System Diseases,DB01065
melatonin,Autoimmune Diseases of the Nervous System,DB01065
melatonin,Multiple Sclerosis,DB01065
melatonin,Autoimmune Diseases,DB01065
melatonin,Sclerosis,DB01065
melatonin,Developmental Disabilities,DB01065
melatonin,"Pain, Postoperative",DB01065
melatonin,Myocardial Infarction,DB01065
melatonin,Infarction,DB01065
melatonin,Heart Failure,DB01065
melatonin,Pinealoma,DB01065
melatonin,Carcinoma,DB01065
melatonin,"Carcinoma, Squamous Cell",DB01065
melatonin,Squamous Cell Carcinoma of Head and Neck,DB01065
melatonin,Prediabetic State,DB01065
melatonin,Diabetes Mellitus,DB01065
melatonin,"Diabetes Mellitus, Type 2",DB01065
melatonin,Insulin Resistance,DB01065
melatonin,Inflammation,DB01065
melatonin,Colitis,DB01065
melatonin,"Colitis, Ulcerative",DB01065
melatonin,Ulcer,DB01065
melatonin,Glucose Intolerance,DB01065
melatonin,Enterocolitis,DB01065
melatonin,"Enterocolitis, Necrotizing",DB01065
melatonin,Mucositis,DB01065
melatonin,Stomatitis,DB01065
melatonin,Cataract,DB01065
melatonin,Uveal Neoplasms,DB01065
melatonin,Eye Neoplasms,DB01065
melatonin,Melanoma,DB01065
melatonin,Dyspepsia,DB01065
melatonin,Abdominal Pain,DB01065
melatonin,"Multiple Sclerosis, Relapsing-Remitting",DB01065
melatonin,Hypertension,DB01065
melatonin,Fatigue,DB01065
melatonin,Postoperative Complications,DB01065
melatonin,Attention Deficit Disorder with Hyperactivity,DB01065
melatonin,Alcohol-Related Disorders,DB01065
melatonin,Barrett Esophagus,DB01065
melatonin,"Hypotension, Orthostatic",DB01065
melatonin,Autonomic Nervous System Diseases,DB01065
melatonin,Primary Dysautonomias,DB01065
melatonin,Hypotension,DB01065
melatonin,Enuresis,DB01065
melatonin,Urinary Incontinence,DB01065
melatonin,Nocturnal Enuresis,DB01065
melatonin,Endometriosis,DB01065
melatonin,Pelvic Pain,DB01065
melatonin,Dysmenorrhea,DB01065
melatonin,Postpartum Hemorrhage,DB01065
melatonin,Hemorrhage,DB01065
melatonin,Schizophrenia,DB01065
melatonin,Neoplasms,DB01065
melatonin,Burns,DB01065
melatonin,Hot Flashes,DB01065
melatonin,Aneurysm,DB01065
melatonin,Aortic Aneurysm,DB01065
melatonin,Gastrointestinal Neoplasms,DB01065
melatonin,"Hematoma, Subdural",DB01065
melatonin,"Hematoma, Subdural, Chronic",DB01065
melatonin,Hematoma,DB01065
melatonin,"Dermatitis, Atopic",DB01065
melatonin,Dermatitis,DB01065
melatonin,Eczema,DB01065
melatonin,Depressive Disorder,DB01065
melatonin,Depression,DB01065
melatonin,"Depressive Disorder, Major",DB01065
melatonin,Acute Kidney Injury,DB01065
melatonin,Radiodermatitis,DB01065
melatonin,Premature Birth,DB01065
melatonin,Brain Concussion,DB01065
melatonin,Jet Lag Syndrome,DB01065
melatonin,Sleep Deprivation,DB01065
melatonin,Psychotic Disorders,DB01065
melatonin,Mental Disorders,DB01065
melatonin,Chronobiology Disorders,DB01065
melatonin,Disease,DB01065
melatonin,Bulimia,DB01065
melatonin,Feeding and Eating Disorders,DB01065
melatonin,Binge-Eating Disorder,DB01065
melatonin,Lung Neoplasms,DB01065
melatonin,Recurrence,DB01065
melatonin,"Bone Diseases, Metabolic",DB01065
melatonin,Quadriplegia,DB01065
melatonin,Atrial Fibrillation,DB01065
melatonin,"Shock, Septic",DB01065
melatonin,Shock,DB01065
melatonin,Osteoporosis,DB01065
melatonin,Sunburn,DB01065
melatonin,Post-Concussion Syndrome,DB01065
melatonin,Neurodevelopmental Disorders,DB01065
melatonin,Kidney Diseases,DB01065
melatonin,"Renal Insufficiency, Chronic",DB01065
melatonin,"Kidney Failure, Chronic",DB01065
melatonin,Hyperkinesis,DB01065
melatonin,Alzheimer Disease,DB01065
melatonin,Tooth Loss,DB01065
melatonin,Anodontia,DB01065
melatonin,Metabolic Syndrome,DB01065
melatonin,Fibromyalgia,DB01065
melatonin,Myofascial Pain Syndromes,DB01065
melatonin,Asphyxia Neonatorum,DB01065
melatonin,Asphyxia,DB01065
melatonin,Intellectual Disability,DB01065
melatonin,Smith-Magenis Syndrome,DB01065
melatonin,Chromosome Deletion,DB01065
melatonin,Self-Injurious Behavior,DB01065
melatonin,Neoplasm Metastasis,DB01065
melatonin,Gastroesophageal Reflux,DB01065
melatonin,Retinal Diseases,DB01065
melatonin,Diabetic Retinopathy,DB01065
melatonin,Pruritus,DB01065
melatonin,Chronic Periodontitis,DB01065
melatonin,Optic Nerve Hypoplasia,DB01065
melatonin,Apnea,DB01065
melatonin,Sleep Apnea Syndromes,DB01065
melatonin,"Sleep Apnea, Obstructive",DB01065
melatonin,REM Sleep Behavior Disorder,DB01065
melatonin,Dentofacial Deformities,DB01065
melatonin,"Child Development Disorders, Pervasive",DB01065
melatonin,"Diabetes Mellitus, Type 1",DB01065
melatonin,Head and Neck Neoplasms,DB01065
melatonin,Death,DB01065
melatonin,Acute Coronary Syndrome,DB01065
melatonin,Substance Withdrawal Syndrome,DB01065
melatonin,Xerostomia,DB01065
melatonin,Leukoencephalopathies,DB01065
melatonin,Psychophysiologic Disorders,DB01065
melatonin,Anxiety Disorders,DB01065
melatonin,Somatoform Disorders,DB01065
melatonin,Nocturia,DB01065
melatonin,Dengue,DB01065
melatonin,Fever,DB01065
melatonin,Drug-Related Side Effects and Adverse Reactions,DB01065
melatonin,Infections,DB01065
melatonin,Essential Hypertension,DB01065
melperone,Parkinson Disease,DB09224
melperone,Psychotic Disorders,DB09224
melperone,Mental Disorders,DB09224
menadione,Folliculitis,DB00170
menadione,Exanthema,DB00170
mepacrine,Adenocarcinoma,DB01103
mepacrine,Creutzfeldt-Jakob Syndrome,DB01103
mepacrine,Prostatic Neoplasms,DB01103
mepacrine,Lung Neoplasms,DB01103
mepacrine,"Carcinoma, Non-Small-Cell Lung",DB01103
mepacrine,Carcinoma,DB01103
mepacrine,"Carcinoma, Renal Cell",DB01103
mepivacaine,Vaginal Discharge,DB00961
mepivacaine,Rupture,DB00961
mepivacaine,Lacerations,DB00961
mepivacaine,Ischemic Stroke,DB00961
mepivacaine,Cerebral Infarction,DB00961
mepivacaine,Infarction,DB00961
mepivacaine,COVID-19,DB00961
mepivacaine,Anosmia,DB00961
mepivacaine,Olfaction Disorders,DB00961
mepivacaine,Compartment Syndromes,DB00961
mepivacaine,Syndrome,DB00961
mepivacaine,Osteoarthritis,DB00961
mepivacaine,"Osteoarthritis, Knee",DB00961
mepivacaine,"Osteoarthritis, Hip",DB00961
mepivacaine,Emergencies,DB00961
mepivacaine,Spinal Diseases,DB00961
mepivacaine,Intervertebral Disc Degeneration,DB00961
mepivacaine,Back Pain,DB00961
mepivacaine,Low Back Pain,DB00961
mercaptopurine,Leukemia,DB01033
mercaptopurine,Precursor Cell Lymphoblastic Leukemia-Lymphoma,DB01033
mercaptopurine,"Leukemia, Lymphoid",DB01033
mercaptopurine,"Histiocytosis, Langerhans-Cell",DB01033
mercaptopurine,Histiocytosis,DB01033
mercaptopurine,Acute Disease,DB01033
mercaptopurine,"Leukemia, Myeloid",DB01033
mercaptopurine,"Leukemia, Myeloid, Acute",DB01033
mercaptopurine,Lymphoma,DB01033
mercaptopurine,"Lymphoma, Non-Hodgkin",DB01033
mercaptopurine,Burkitt Lymphoma,DB01033
mercaptopurine,"Lymphoma, B-Cell",DB01033
mercaptopurine,Recurrence,DB01033
mercaptopurine,Philadelphia Chromosome,DB01033
mercaptopurine,Hematologic Neoplasms,DB01033
mercaptopurine,"Leukemia, Biphenotypic, Acute",DB01033
mercaptopurine,Neoplasms,DB01033
mercaptopurine,Mucositis,DB01033
mercaptopurine,Crohn Disease,DB01033
mercaptopurine,Down Syndrome,DB01033
mercaptopurine,Syndrome,DB01033
mercaptopurine,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,DB01033
mercaptopurine,"Leukemia, Promyelocytic, Acute",DB01033
mercaptopurine,Preleukemia,DB01033
mercaptopurine,Myelodysplastic Syndromes,DB01033
mercaptopurine,Myeloproliferative Disorders,DB01033
mercaptopurine,"Leukemia, B-Cell",DB01033
mercaptopurine,"Leukemia, T-Cell",DB01033
mercaptopurine,Neutropenia,DB01033
mercaptopurine,Thrombocytopenia,DB01033
mercaptopurine,Glioma,DB01033
mercaptopurine,Glioblastoma,DB01033
mercaptopurine,Brain Neoplasms,DB01033
mercaptopurine,Astrocytoma,DB01033
mercaptopurine,Oligodendroglioma,DB01033
mercaptopurine,Cardiotoxicity,DB01033
mercaptopurine,"Lymphoma, Large-Cell, Anaplastic",DB01033
mercaptopurine,Colitis,DB01033
mercaptopurine,"Colitis, Ulcerative",DB01033
mercaptopurine,Ulcer,DB01033
mercaptopurine,Hermanski-Pudlak Syndrome,DB01033
mercaptopurine,Breast Neoplasms,DB01033
mercaptopurine,Neoplasm Metastasis,DB01033
mercaptopurine,Drug-Related Side Effects and Adverse Reactions,DB01033
mestinon,Infections,DB00545
mestinon,Lymphopenia,DB00545
mestinon,"T-Lymphocytopenia, Idiopathic CD4-Positive",DB00545
mestinon,Immunologic Deficiency Syndromes,DB00545
mestinon,COVID-19,DB00545
mestinon,Hypotension,DB00545
mestinon,"Hypotension, Orthostatic",DB00545
